"Leg Type","Leg Origin Airport","Leg Destination Airport","Leg Operating Airline","Origin Airport","Origin City Name","Destination Airport","Destination City Name","Cabin Class","Year","Month","Leg 2","Leg 3","Leg 4","Leg 1 Operating Airline","Leg 2 Operating Airline","Leg 3 Operating Airline","Leg 4 Operating Airline","Passengers","OD Avg. Base Fare(USD)","OD Base Revenue(USD)","Leg Avg. Base Fare (USD) Stline","Leg Base Revenue (USD) Stline"
"BEHIND","SIN","KIX","SQ","DAR","DAR ES SALAAM","KIX","OSAKA","Business","2019","1","ADD","SIN","   ","ET","ET","SQ","  ","0.77","749.32","577","263.89","203"
"BEHIND","SIN","KIX","SQ","JNB","JOHANNESBURG","KIX","OSAKA","Business","2019","1","ADD","SIN","   ","ET","ET","SQ","  ","0.77","1058.78","815","319.96","246"
"BEHIND","SIN","KIX","TR","SYD","SYDNEY","KIX","OSAKA","Discount Coach","2019","1","CBR","SIN","   ","SQ","SQ","TR","  ","0.75","393.27","295","170.81","128"
"BEHIND","SIN","KIX","SQ","CDG","PARIS","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","0.73","1626.49","1187","512.46","374"
"BEHIND","SIN","KIX","TR","SYD","SYDNEY","KIX","OSAKA","Discount Coach","2019","1","CBR","SIN","   ","VA","SQ","TR","  ","0.59","396.81","234","170.81","101"
"BEHIND","SIN","KIX","SQ","OTP","BUCHAREST","KIX","OSAKA","Business","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","0.39","602.36","235","178.69","70"
"BEHIND","SIN","KIX","SQ","MXP","MILAN","KIX","OSAKA","Business","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","0.36","1462.33","526","456.43","164"
"BEHIND","SIN","KIX","SQ","DUS","DUSSELDORF","KIX","OSAKA","Business","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","0.35","622.66","218","200.36","70"
"BEHIND","SIN","KIX","SQ","MEL","MELBOURNE","KIX","OSAKA","Business","2019","1","ADL","SIN","   ","VA","SQ","SQ","  ","0.24","1404.08","337","625.31","150"
"BEHIND","SIN","KIX","SQ","POM","PORT MORESBY","KIX","OSAKA","Business","2019","1","SIN","   ","   ","PX","SQ","  ","  ","0.01","321","3","186.71","2"
"LOCAL","SIN","KIX","SQ","SIN","SINGAPORE","KIX","OSAKA","Discount Coach","2019","2","   ","   ","   ","SQ","  ","  ","  ","8921.91","344.38","3072522","344.41","3072798"
